full_date,year,month,month_name,country,daily_orders,gross_revenue,returns_revenue,net_revenue,is_q4
2011-03-28,2011,3,March,Portugal,1,400.54,0.0,400.54,0
2011-03-28,2011,3,March,Spain,1,817.5,0.0,817.5,0
2011-03-28,2011,3,March,United Kingdom,74,18867.34,-910.0,17957.34,0
2011-03-29,2011,3,March,EIRE,1,523.15,0.0,523.15,0
2011-03-29,2011,3,March,Netherlands,2,18247.5,0.0,18247.5,0
2011-03-29,2011,3,March,United Kingdom,92,51703.15,-180.45,51522.7,0
2011-03-30,2011,3,March,Finland,1,558.4,0.0,558.4,0
2011-03-30,2011,3,March,Germany,2,418.7,-54.65,364.05,0
2011-03-30,2011,3,March,Netherlands,1,1807.04,0.0,1807.04,0
2011-03-30,2011,3,March,Switzerland,1,940.17,0.0,940.17,0
2011-03-30,2011,3,March,United Kingdom,113,28159.32,-341.38,27817.94,0
2011-03-31,2011,3,March,EIRE,1,168.4,0.0,168.4,0
2011-03-31,2011,3,March,France,3,5593.59,0.0,5593.59,0
2011-03-31,2011,3,March,Germany,2,316.98,0.0,316.98,0
2011-03-31,2011,3,March,Portugal,1,415.52,0.0,415.52,0
2011-03-31,2011,3,March,United Kingdom,84,27838.46,-3123.17,24715.29,0
2011-04-01,2011,4,April,Australia,1,350.0,0.0,350.0,0
2011-04-01,2011,4,April,Czech Republic,1,0.0,-57.51,-57.51,0
2011-04-01,2011,4,April,EIRE,1,1407.19,0.0,1407.19,0
2011-04-01,2011,4,April,France,3,390.75,-7.95,382.8,0
2011-04-01,2011,4,April,Germany,1,348.68,0.0,348.68,0
2011-04-01,2011,4,April,Israel,1,110.0,0.0,110.0,0
2011-04-01,2011,4,April,United Kingdom,99,23023.29,-1210.27,21813.02,0
2011-04-03,2011,4,April,United Kingdom,22,6943.15,-65.05,6878.1,0
2011-04-04,2011,4,April,Australia,1,0.0,-13.2,-13.2,0
2011-04-04,2011,4,April,EIRE,2,2448.12,0.0,2448.12,0
2011-04-04,2011,4,April,France,2,719.55,0.0,719.55,0
2011-04-04,2011,4,April,Germany,2,674.29,0.0,674.29,0
2011-04-04,2011,4,April,Japan,1,0.0,-1591.2,-1591.2,0
2011-04-04,2011,4,April,United Kingdom,69,23319.44,-485.98,22833.46,0
2011-04-05,2011,4,April,Finland,1,367.0,0.0,367.0,0
2011-04-05,2011,4,April,Germany,2,0.0,-56.35,-56.35,0
2011-04-05,2011,4,April,Japan,1,3599.38,0.0,3599.38,0
2011-04-05,2011,4,April,Netherlands,2,2284.2,0.0,2284.2,0
2011-04-05,2011,4,April,Poland,1,705.84,0.0,705.84,0
2011-04-05,2011,4,April,Singapore,1,2118.74,0.0,2118.74,0
2011-04-05,2011,4,April,United Kingdom,86,19933.31,-598.29,19335.02,0
2011-04-06,2011,4,April,EIRE,1,955.99,0.0,955.99,0
2011-04-06,2011,4,April,Germany,1,0.0,-5.46,-5.46,0
2011-04-06,2011,4,April,United Kingdom,87,16406.37,-77.55,16328.82,0
2011-04-07,2011,4,April,Belgium,2,255.36,-14.48,240.88,0
2011-04-07,2011,4,April,EIRE,2,583.41,0.0,583.41,0
2011-04-07,2011,4,April,Finland,1,0.0,-62.11,-62.11,0
2011-04-07,2011,4,April,France,1,366.2,0.0,366.2,0
2011-04-07,2011,4,April,Germany,1,415.7,0.0,415.7,0
2011-04-07,2011,4,April,Iceland,1,636.25,0.0,636.25,0
2011-04-07,2011,4,April,Italy,1,482.79,0.0,482.79,0
2011-04-07,2011,4,April,United Kingdom,72,15771.48,-207.3,15564.18,0
2011-04-08,2011,4,April,Australia,1,421.6,0.0,421.6,0
2011-04-08,2011,4,April,Belgium,1,0.0,-14.85,-14.85,0
2011-04-08,2011,4,April,Germany,3,1672.01,-5.41,1666.6,0
2011-04-08,2011,4,April,Greece,1,609.74,0.0,609.74,0
2011-04-08,2011,4,April,Portugal,1,481.46,0.0,481.46,0
2011-04-08,2011,4,April,United Kingdom,128,20242.97,-1976.24,18266.73,0
2011-04-10,2011,4,April,Belgium,1,476.49,0.0,476.49,0
2011-04-10,2011,4,April,United Kingdom,36,9437.49,-550.1,8887.39,0
2011-04-11,2011,4,April,EIRE,2,998.53,0.0,998.53,0
2011-04-11,2011,4,April,Finland,1,373.72,0.0,373.72,0
2011-04-11,2011,4,April,France,1,0.0,-38.25,-38.25,0
2011-04-11,2011,4,April,Germany,2,630.32,0.0,630.32,0
2011-04-11,2011,4,April,Spain,1,269.95,0.0,269.95,0
2011-04-11,2011,4,April,Switzerland,1,0.0,-29.85,-29.85,0
2011-04-11,2011,4,April,United Kingdom,65,19780.15,-174.86,19605.29,0
2011-04-11,2011,4,April,Unspecified,1,299.1,0.0,299.1,0
2011-04-12,2011,4,April,Belgium,2,350.57,-6.0,344.57,0
2011-04-12,2011,4,April,Hong Kong,1,1539.64,0.0,1539.64,0
2011-04-12,2011,4,April,United Kingdom,77,23371.27,-440.05,22931.22,0
2011-04-13,2011,4,April,Channel Islands,1,293.0,0.0,293.0,0
2011-04-13,2011,4,April,Cyprus,1,0.0,-35.8,-35.8,0
2011-04-13,2011,4,April,Portugal,1,1206.29,0.0,1206.29,0
2011-04-13,2011,4,April,United Kingdom,74,22980.24,-438.02,22542.22,0
2011-04-14,2011,4,April,France,2,669.2,-54.0,615.2,0
2011-04-14,2011,4,April,Germany,7,3440.31,-1.25,3439.06,0
2011-04-14,2011,4,April,Switzerland,1,669.25,0.0,669.25,0
2011-04-14,2011,4,April,United Kingdom,98,31325.31,-695.64,30629.67,0
2011-04-15,2011,4,April,Belgium,1,142.16,0.0,142.16,0
2011-04-15,2011,4,April,Brazil,1,1143.6,0.0,1143.6,0
2011-04-15,2011,4,April,Finland,1,306.2,0.0,306.2,0
2011-04-15,2011,4,April,Sweden,1,486.1,0.0,486.1,0
2011-04-15,2011,4,April,Switzerland,1,219.0,0.0,219.0,0
2011-04-15,2011,4,April,United Kingdom,52,26037.06,-6.99,26030.07,0
2011-04-17,2011,4,April,EIRE,1,446.74,0.0,446.74,0
2011-04-17,2011,4,April,France,2,630.22,0.0,630.22,0
2011-04-17,2011,4,April,United Kingdom,41,11648.54,-21.2,11627.34,0
2011-04-18,2011,4,April,Belgium,1,269.66,0.0,269.66,0
2011-04-18,2011,4,April,France,1,0.0,-86.0,-86.0,0
2011-04-18,2011,4,April,Japan,1,2949.12,0.0,2949.12,0
2011-04-18,2011,4,April,United Kingdom,91,52571.58,-23531.82,29039.76,0
2011-04-19,2011,4,April,EIRE,1,367.62,0.0,367.62,0
2011-04-19,2011,4,April,Germany,4,2614.6,-23.7,2590.9,0
2011-04-19,2011,4,April,Italy,1,255.04,0.0,255.04,0
2011-04-19,2011,4,April,USA,1,383.95,0.0,383.95,0
2011-04-19,2011,4,April,United Kingdom,67,20714.49,-319.14,20395.35,0
2011-04-20,2011,4,April,France,1,541.2,0.0,541.2,0
2011-04-20,2011,4,April,Germany,1,417.6,0.0,417.6,0
2011-04-20,2011,4,April,Switzerland,3,179.0,-224.9,-45.9,0
2011-04-20,2011,4,April,United Kingdom,84,27532.67,-206.18,27326.49,0
2011-04-21,2011,4,April,Finland,1,642.0,0.0,642.0,0
2011-04-21,2011,4,April,France,2,706.55,0.0,706.55,0
2011-04-21,2011,4,April,Germany,2,382.6,0.0,382.6,0
2011-04-21,2011,4,April,Spain,1,1079.4,0.0,1079.4,0
2011-04-21,2011,4,April,Switzerland,1,1009.69,0.0,1009.69,0
2011-04-21,2011,4,April,United Kingdom,103,28793.44,-544.03,28249.41,0
2011-04-26,2011,4,April,Austria,2,680.78,0.0,680.78,0
2011-04-26,2011,4,April,European Community,1,191.4,0.0,191.4,0
2011-04-26,2011,4,April,France,1,160.54,0.0,160.54,0
2011-04-26,2011,4,April,Germany,1,0.0,-37.25,-37.25,0
2011-04-26,2011,4,April,Japan,1,0.0,-85.47,-85.47,0
2011-04-26,2011,4,April,United Kingdom,79,30011.41,-335.57,29675.84,0
2011-04-27,2011,4,April,EIRE,1,362.9,0.0,362.9,0
2011-04-27,2011,4,April,France,1,0.0,-11.9,-11.9,0
2011-04-27,2011,4,April,Germany,1,1209.8,0.0,1209.8,0
2011-04-27,2011,4,April,Sweden,1,323.0,0.0,323.0,0
2011-04-27,2011,4,April,United Kingdom,88,24033.82,-339.98,23693.84,0
2011-04-28,2011,4,April,Australia,1,0.0,-425.0,-425.0,0
2011-04-28,2011,4,April,Belgium,1,495.24,0.0,495.24,0
2011-04-28,2011,4,April,France,1,209.1,0.0,209.1,0
2011-04-28,2011,4,April,Germany,1,286.88,0.0,286.88,0
2011-04-28,2011,4,April,Netherlands,1,692.36,0.0,692.36,0
2011-04-28,2011,4,April,Spain,1,436.3,0.0,436.3,0
2011-04-28,2011,4,April,United Kingdom,93,19981.67,-833.64,19148.03,0
2011-05-01,2011,5,May,Germany,1,1094.33,0.0,1094.33,0
2011-05-01,2011,5,May,United Kingdom,19,5879.33,-7.05,5872.28,0
2011-05-03,2011,5,May,EIRE,2,1164.21,0.0,1164.21,0
2011-05-03,2011,5,May,France,6,1823.34,0.0,1823.34,0
2011-05-03,2011,5,May,Germany,1,0.0,-13.1,-13.1,0
2011-05-03,2011,5,May,Sweden,1,0.0,-8.5,-8.5,0
2011-05-03,2011,5,May,Switzerland,1,0.0,-42.8,-42.8,0
2011-05-03,2011,5,May,United Kingdom,114,32215.91,-8616.86,23599.05,0
2011-05-04,2011,5,May,Canada,1,534.24,0.0,534.24,0
2011-05-04,2011,5,May,Germany,4,822.74,0.0,822.74,0
2011-05-04,2011,5,May,Spain,1,1380.11,0.0,1380.11,0
2011-05-04,2011,5,May,Sweden,1,0.0,-8.5,-8.5,0
2011-05-04,2011,5,May,United Kingdom,70,24807.06,-73.35,24733.71,0
2011-05-05,2011,5,May,Belgium,1,149.97,0.0,149.97,0
2011-05-05,2011,5,May,EIRE,2,366.86,-9.95,356.91,0
2011-05-05,2011,5,May,France,1,236.0,0.0,236.0,0
2011-05-05,2011,5,May,Germany,2,440.38,0.0,440.38,0
2011-05-05,2011,5,May,Poland,1,154.8,0.0,154.8,0
2011-05-05,2011,5,May,Switzerland,1,2388.31,0.0,2388.31,0
2011-05-05,2011,5,May,United Kingdom,102,25431.67,-413.69,25017.98,0
2011-05-06,2011,5,May,Austria,1,165.85,0.0,165.85,0
2011-05-06,2011,5,May,Belgium,1,381.08,0.0,381.08,0
2011-05-06,2011,5,May,EIRE,1,3869.18,0.0,3869.18,0
2011-05-06,2011,5,May,Germany,2,246.08,-5.1,240.98,0
2011-05-06,2011,5,May,Spain,1,522.6,0.0,522.6,0
2011-05-06,2011,5,May,United Kingdom,106,30941.56,-217.23,30724.33,0
2011-05-08,2011,5,May,EIRE,1,862.53,0.0,862.53,0
2011-05-08,2011,5,May,France,2,1092.43,-36.0,1056.43,0
2011-05-08,2011,5,May,United Kingdom,64,16911.44,-22.48,16888.96,0
2011-05-09,2011,5,May,Bahrain,1,459.4,0.0,459.4,0
2011-05-09,2011,5,May,France,3,554.9,-17.0,537.9,0
2011-05-09,2011,5,May,Germany,2,667.11,-42.63,624.48,0
2011-05-09,2011,5,May,Switzerland,1,315.3,0.0,315.3,0
2011-05-09,2011,5,May,United Kingdom,74,25903.0,-468.98,25434.02,0
2011-05-10,2011,5,May,Belgium,1,480.9,0.0,480.9,0
2011-05-10,2011,5,May,EIRE,3,810.45,0.0,810.45,0
2011-05-10,2011,5,May,France,1,489.1,0.0,489.1,0
2011-05-10,2011,5,May,Germany,2,797.05,0.0,797.05,0
2011-05-10,2011,5,May,United Kingdom,106,44055.09,-1921.15,42133.94,0
2011-05-10,2011,5,May,Unspecified,1,852.68,0.0,852.68,0
2011-05-11,2011,5,May,Denmark,1,515.7,0.0,515.7,0
2011-05-11,2011,5,May,France,2,3018.73,0.0,3018.73,0
2011-05-11,2011,5,May,Germany,2,375.0,-5.95,369.05,0
2011-05-11,2011,5,May,Netherlands,2,824.4,0.0,824.4,0
2011-05-11,2011,5,May,Sweden,1,8.5,0.0,8.5,0
2011-05-11,2011,5,May,United Kingdom,88,28944.92,-435.84,28509.08,0
2011-05-12,2011,5,May,Australia,1,475.16,0.0,475.16,0
2011-05-12,2011,5,May,Belgium,1,181.82,0.0,181.82,0
2011-05-12,2011,5,May,France,1,296.53,0.0,296.53,0
2011-05-12,2011,5,May,Germany,6,12165.25,0.0,12165.25,0
2011-05-12,2011,5,May,Netherlands,3,16478.46,0.0,16478.46,0
2011-05-12,2011,5,May,Portugal,1,602.83,0.0,602.83,0
2011-05-12,2011,5,May,Sweden,1,2557.88,0.0,2557.88,0
2011-05-12,2011,5,May,United Kingdom,88,28582.09,-287.5,28294.59,0
2011-05-13,2011,5,May,France,3,1000.51,0.0,1000.51,0
2011-05-13,2011,5,May,Germany,2,881.2,0.0,881.2,0
2011-05-13,2011,5,May,Hong Kong,1,1966.16,0.0,1966.16,0
2011-05-13,2011,5,May,Japan,1,1351.45,0.0,1351.45,0
2011-05-13,2011,5,May,United Kingdom,70,25550.63,-5.88,25544.75,0
2011-05-15,2011,5,May,EIRE,1,603.78,0.0,603.78,0
2011-05-15,2011,5,May,France,1,151.4,0.0,151.4,0
2011-05-15,2011,5,May,United Kingdom,29,9165.8,0.0,9165.8,0
2011-05-16,2011,5,May,EIRE,4,4615.36,0.0,4615.36,0
2011-05-16,2011,5,May,France,2,726.62,0.0,726.62,0
2011-05-16,2011,5,May,United Kingdom,80,34279.3,-13040.87,21238.43,0
2011-05-17,2011,5,May,Australia,1,11924.8,0.0,11924.8,0
2011-05-17,2011,5,May,Belgium,1,297.38,0.0,297.38,0
2011-05-17,2011,5,May,EIRE,3,1216.12,-51.36,1164.76,0
2011-05-17,2011,5,May,France,1,793.62,0.0,793.62,0
2011-05-17,2011,5,May,Germany,2,760.28,-18.0,742.28,0
2011-05-17,2011,5,May,United Kingdom,111,38948.47,-1185.8,37762.67,0
2011-05-18,2011,5,May,EIRE,1,1414.36,0.0,1414.36,0
2011-05-18,2011,5,May,France,3,869.53,0.0,869.53,0
2011-05-18,2011,5,May,Netherlands,1,732.4,0.0,732.4,0
2011-05-18,2011,5,May,Sweden,1,115.6,0.0,115.6,0
2011-05-18,2011,5,May,United Kingdom,83,31351.55,-146.15,31205.4,0
2011-05-19,2011,5,May,Bahrain,1,89.0,0.0,89.0,0
2011-05-19,2011,5,May,Channel Islands,1,914.24,0.0,914.24,0
2011-05-19,2011,5,May,EIRE,2,1203.8,0.0,1203.8,0
2011-05-19,2011,5,May,France,2,914.51,0.0,914.51,0
2011-05-19,2011,5,May,Germany,7,2081.12,-21.9,2059.22,0
2011-05-19,2011,5,May,United Kingdom,110,30193.49,-1228.7,28964.79,0
2011-05-19,2011,5,May,Unspecified,1,203.19,0.0,203.19,0
2011-05-20,2011,5,May,Australia,1,766.36,0.0,766.36,0
2011-05-20,2011,5,May,EIRE,1,380.32,0.0,380.32,0
2011-05-20,2011,5,May,France,2,1118.4,-17.85,1100.55,0
2011-05-20,2011,5,May,Germany,1,0.0,-29.9,-29.9,0
2011-05-20,2011,5,May,Netherlands,1,294.72,0.0,294.72,0
2011-05-20,2011,5,May,United Kingdom,84,24158.37,-413.9,23744.47,0
2011-05-22,2011,5,May,France,2,910.71,0.0,910.71,0
2011-05-22,2011,5,May,Germany,2,1703.81,0.0,1703.81,0
2011-05-22,2011,5,May,United Kingdom,58,21616.57,-24.87,21591.7,0
2011-05-23,2011,5,May,Australia,1,472.09,0.0,472.09,0
2011-05-23,2011,5,May,Austria,1,1083.58,0.0,1083.58,0
2011-05-23,2011,5,May,Belgium,3,514.82,0.0,514.82,0
2011-05-23,2011,5,May,EIRE,1,1007.75,0.0,1007.75,0
2011-05-23,2011,5,May,France,1,421.96,0.0,421.96,0
2011-05-23,2011,5,May,Germany,6,1021.65,-35.77,985.88,0
2011-05-23,2011,5,May,United Kingdom,101,27122.07,-373.6,26748.47,0
2011-05-24,2011,5,May,Belgium,1,0.0,-5.4,-5.4,0
2011-05-24,2011,5,May,EIRE,1,0.0,-20.3,-20.3,0
2011-05-24,2011,5,May,France,1,393.34,0.0,393.34,0
2011-05-24,2011,5,May,Germany,1,293.25,0.0,293.25,0
2011-05-24,2011,5,May,United Kingdom,96,36973.45,-545.43,36428.02,0
2011-05-25,2011,5,May,Channel Islands,1,0.0,-10.45,-10.45,0
2011-05-25,2011,5,May,France,3,1280.82,0.0,1280.82,0
2011-05-25,2011,5,May,Netherlands,1,1392.0,0.0,1392.0,0
2011-05-25,2011,5,May,Poland,2,1367.57,0.0,1367.57,0
2011-05-25,2011,5,May,United Kingdom,83,20367.73,-142.75,20224.98,0
2011-05-26,2011,5,May,EIRE,4,494.04,-5.8,488.24,0
2011-05-26,2011,5,May,France,2,630.5,0.0,630.5,0
2011-05-26,2011,5,May,Germany,5,1027.53,0.0,1027.53,0
2011-05-26,2011,5,May,Netherlands,1,8980.88,0.0,8980.88,0
2011-05-26,2011,5,May,Spain,1,48.4,0.0,48.4,0
2011-05-26,2011,5,May,United Kingdom,65,22315.68,-282.64,22033.04,0
2011-05-27,2011,5,May,Belgium,1,726.43,0.0,726.43,0
2011-05-27,2011,5,May,France,1,403.09,0.0,403.09,0
2011-05-27,2011,5,May,Germany,1,716.73,0.0,716.73,0
2011-05-27,2011,5,May,United Kingdom,82,26595.18,-209.84,26385.34,0
2011-05-29,2011,5,May,Germany,1,582.73,0.0,582.73,0
2011-05-29,2011,5,May,United Kingdom,24,6811.57,-186.0,6625.57,0
2011-05-31,2011,5,May,Australia,1,0.0,-9.9,-9.9,0
2011-05-31,2011,5,May,France,2,458.84,-16.95,441.89,0
2011-05-31,2011,5,May,Germany,2,74.96,-7.5,67.46,0
2011-05-31,2011,5,May,Italy,1,587.45,0.0,587.45,0
2011-05-31,2011,5,May,Netherlands,2,483.02,0.0,483.02,0
2011-05-31,2011,5,May,Spain,1,1306.49,0.0,1306.49,0
2011-05-31,2011,5,May,Switzerland,1,906.4,0.0,906.4,0
2011-05-31,2011,5,May,United Kingdom,52,18893.6,-711.75,18181.85,0
2011-06-01,2011,6,June,Belgium,1,84.92,0.0,84.92,0
2011-06-01,2011,6,June,EIRE,1,0.0,-7.5,-7.5,0
2011-06-01,2011,6,June,Germany,3,672.19,-58.4,613.79,0
2011-06-01,2011,6,June,Netherlands,2,5422.8,0.0,5422.8,0
2011-06-01,2011,6,June,Poland,1,0.0,-53.91,-53.91,0
2011-06-01,2011,6,June,United Kingdom,57,14411.83,-284.68,14127.15,0
2011-06-02,2011,6,June,Australia,1,0.0,-23.0,-23.0,0
2011-06-02,2011,6,June,Germany,4,1992.21,-21.33,1970.88,0
2011-06-02,2011,6,June,Sweden,1,121.55,0.0,121.55,0
2011-06-02,2011,6,June,United Kingdom,79,30712.38,-268.1,30444.28,0
2011-06-03,2011,6,June,Cyprus,1,1109.32,0.0,1109.32,0
2011-06-03,2011,6,June,Germany,1,68.1,0.0,68.1,0
2011-06-03,2011,6,June,Netherlands,1,419.8,0.0,419.8,0
2011-06-03,2011,6,June,Poland,2,25.0,-25.0,0.0,0
2011-06-03,2011,6,June,Spain,1,264.4,0.0,264.4,0
2011-06-03,2011,6,June,United Kingdom,47,15026.63,-137.25,14889.38,0
2011-06-05,2011,6,June,Belgium,2,1296.12,0.0,1296.12,0
2011-06-05,2011,6,June,European Community,1,387.05,0.0,387.05,0
2011-06-05,2011,6,June,France,3,3442.51,0.0,3442.51,0
2011-06-05,2011,6,June,Germany,2,1002.63,0.0,1002.63,0
2011-06-05,2011,6,June,United Kingdom,62,19511.23,-119.19,19392.04,0
2011-06-06,2011,6,June,EIRE,1,958.12,0.0,958.12,0
2011-06-06,2011,6,June,European Community,1,45.0,0.0,45.0,0
2011-06-06,2011,6,June,France,1,371.45,0.0,371.45,0
2011-06-06,2011,6,June,Germany,2,512.8,-23.35,489.45,0
2011-06-06,2011,6,June,Netherlands,1,427.58,0.0,427.58,0
2011-06-06,2011,6,June,Spain,1,357.99,0.0,357.99,0
2011-06-06,2011,6,June,United Kingdom,66,15111.45,-974.33,14137.12,0
2011-06-07,2011,6,June,Belgium,1,607.55,0.0,607.55,0
2011-06-07,2011,6,June,EIRE,1,254.31,0.0,254.31,0
2011-06-07,2011,6,June,Germany,1,0.0,-40.46,-40.46,0
2011-06-07,2011,6,June,Italy,1,159.11,0.0,159.11,0
2011-06-07,2011,6,June,Portugal,1,243.2,0.0,243.2,0
2011-06-07,2011,6,June,United Kingdom,93,36689.8,-272.96,36416.84,0
2011-06-08,2011,6,June,Belgium,1,99.45,0.0,99.45,0
2011-06-08,2011,6,June,EIRE,2,3351.32,0.0,3351.32,0
2011-06-08,2011,6,June,France,5,1598.08,-286.34,1311.74,0
2011-06-08,2011,6,June,Malta,1,833.16,0.0,833.16,0
2011-06-08,2011,6,June,Portugal,1,151.95,0.0,151.95,0
2011-06-08,2011,6,June,Switzerland,1,612.68,0.0,612.68,0
2011-06-08,2011,6,June,United Kingdom,102,36488.31,-37.08,36451.23,0
2011-06-09,2011,6,June,Belgium,1,130.08,0.0,130.08,0
2011-06-09,2011,6,June,Denmark,1,1621.25,0.0,1621.25,0
2011-06-09,2011,6,June,EIRE,2,984.27,0.0,984.27,0
2011-06-09,2011,6,June,France,2,1030.59,0.0,1030.59,0
2011-06-09,2011,6,June,Germany,2,475.14,0.0,475.14,0
2011-06-09,2011,6,June,Iceland,1,382.52,0.0,382.52,0
2011-06-09,2011,6,June,Italy,1,42.96,0.0,42.96,0
2011-06-09,2011,6,June,Netherlands,2,84.0,-15.0,69.0,0
2011-06-09,2011,6,June,Spain,1,912.66,0.0,912.66,0
2011-06-09,2011,6,June,Sweden,1,319.95,0.0,319.95,0
2011-06-09,2011,6,June,United Kingdom,95,40401.12,-258.35,40142.77,0
2011-06-10,2011,6,June,European Community,1,0.0,-8.5,-8.5,0
2011-06-10,2011,6,June,France,1,480.0,0.0,480.0,0
2011-06-10,2011,6,June,Germany,1,627.4,0.0,627.4,0
2011-06-10,2011,6,June,Switzerland,1,6207.08,0.0,6207.08,0
2011-06-10,2011,6,June,United Kingdom,87,54919.96,-715.28,54204.68,0
2011-06-12,2011,6,June,France,1,360.18,0.0,360.18,0
2011-06-12,2011,6,June,Germany,1,583.2,0.0,583.2,0
2011-06-12,2011,6,June,United Kingdom,38,11573.68,-33.2,11540.48,0
2011-06-13,2011,6,June,EIRE,1,821.32,0.0,821.32,0
2011-06-13,2011,6,June,France,3,2399.62,0.0,2399.62,0
2011-06-13,2011,6,June,Germany,3,2557.64,0.0,2557.64,0
2011-06-13,2011,6,June,Switzerland,1,0.0,-21.95,-21.95,0
2011-06-13,2011,6,June,United Kingdom,78,16665.28,-2042.33,14622.95,0
2011-06-14,2011,6,June,Austria,1,0.0,-24.2,-24.2,0
2011-06-14,2011,6,June,United Kingdom,65,40473.62,-146.3,40327.32,0
2011-06-15,2011,6,June,Australia,2,23426.81,0.0,23426.81,0
2011-06-15,2011,6,June,EIRE,2,4483.58,0.0,4483.58,0
2011-06-15,2011,6,June,France,5,1856.11,0.0,1856.11,0
2011-06-15,2011,6,June,Portugal,1,489.31,0.0,489.31,0
2011-06-15,2011,6,June,United Kingdom,78,18842.18,-1949.83,16892.35,0
2011-06-16,2011,6,June,EIRE,1,1012.86,0.0,1012.86,0
2011-06-16,2011,6,June,France,1,510.27,0.0,510.27,0
2011-06-16,2011,6,June,Germany,3,683.35,-4.2,679.15,0
2011-06-16,2011,6,June,Malta,1,0.0,-12.75,-12.75,0
2011-06-16,2011,6,June,Poland,1,318.65,0.0,318.65,0
2011-06-16,2011,6,June,Spain,1,1137.99,0.0,1137.99,0
2011-06-16,2011,6,June,United Kingdom,99,30921.56,-436.0,30485.56,0
2011-06-17,2011,6,June,Belgium,2,992.02,0.0,992.02,0
2011-06-17,2011,6,June,Channel Islands,1,2060.03,0.0,2060.03,0
2011-06-17,2011,6,June,EIRE,1,626.13,0.0,626.13,0
2011-06-17,2011,6,June,France,2,1359.58,-40.2,1319.38,0
2011-06-17,2011,6,June,United Kingdom,56,16038.41,-235.25,15803.16,0
2011-06-19,2011,6,June,EIRE,1,303.3,0.0,303.3,0
2011-06-19,2011,6,June,France,1,125.46,0.0,125.46,0
2011-06-19,2011,6,June,Netherlands,1,5683.06,0.0,5683.06,0
2011-06-19,2011,6,June,Spain,3,564.97,0.0,564.97,0
2011-06-19,2011,6,June,United Kingdom,57,15765.39,-81.4,15683.99,0
2011-06-20,2011,6,June,Canada,1,1171.46,0.0,1171.46,0
2011-06-20,2011,6,June,Denmark,1,1125.4,0.0,1125.4,0
2011-06-20,2011,6,June,France,2,734.56,0.0,734.56,0
2011-06-20,2011,6,June,Germany,3,1965.74,-45.34,1920.4,0
2011-06-20,2011,6,June,Netherlands,1,154.67,0.0,154.67,0
2011-06-20,2011,6,June,Norway,2,3316.66,0.0,3316.66,0
2011-06-20,2011,6,June,United Kingdom,88,25727.59,-843.12,24884.47,0
2011-06-20,2011,6,June,Unspecified,1,185.78,0.0,185.78,0
2011-06-21,2011,6,June,EIRE,3,147.4,-1114.84,-967.44,0
2011-06-21,2011,6,June,France,1,257.3,0.0,257.3,0
2011-06-21,2011,6,June,Germany,1,427.76,0.0,427.76,0
2011-06-21,2011,6,June,Netherlands,1,637.72,0.0,637.72,0
2011-06-21,2011,6,June,Norway,1,1870.2,0.0,1870.2,0
2011-06-21,2011,6,June,United Kingdom,77,21443.99,-920.22,20523.77,0
2011-06-22,2011,6,June,Belgium,1,459.84,0.0,459.84,0
2011-06-22,2011,6,June,EIRE,2,1019.2,0.0,1019.2,0
2011-06-22,2011,6,June,France,2,852.44,0.0,852.44,0
2011-06-22,2011,6,June,Hong Kong,1,633.96,0.0,633.96,0
2011-06-22,2011,6,June,Japan,1,1607.04,0.0,1607.04,0
2011-06-22,2011,6,June,Malta,1,30.0,0.0,30.0,0
2011-06-22,2011,6,June,Norway,1,700.0,0.0,700.0,0
2011-06-22,2011,6,June,United Kingdom,59,16523.51,-31.05,16492.46,0
2011-06-23,2011,6,June,Belgium,1,440.94,0.0,440.94,0
2011-06-23,2011,6,June,Denmark,1,514.5,0.0,514.5,0
2011-06-23,2011,6,June,EIRE,4,372.3,-5.7,366.6,0
2011-06-23,2011,6,June,Finland,1,329.56,0.0,329.56,0
2011-06-23,2011,6,June,Germany,1,276.93,0.0,276.93,0
2011-06-23,2011,6,June,Sweden,1,390.5,0.0,390.5,0
2011-06-23,2011,6,June,United Kingdom,81,22916.84,-963.81,21953.03,0
2011-06-24,2011,6,June,EIRE,3,1542.51,0.0,1542.51,0
2011-06-24,2011,6,June,France,1,634.74,0.0,634.74,0
2011-06-24,2011,6,June,Germany,1,185.64,0.0,185.64,0
2011-06-24,2011,6,June,Portugal,1,0.0,-4.95,-4.95,0
2011-06-24,2011,6,June,Switzerland,1,417.36,0.0,417.36,0
2011-06-24,2011,6,June,United Kingdom,54,16199.51,-10354.93,5844.58,0
2011-06-26,2011,6,June,Germany,1,44.25,0.0,44.25,0
2011-06-26,2011,6,June,Spain,1,95.2,0.0,95.2,0
2011-06-26,2011,6,June,Switzerland,1,667.03,0.0,667.03,0
2011-06-26,2011,6,June,United Kingdom,33,6276.01,-907.32,5368.69,0
2011-06-27,2011,6,June,EIRE,2,816.32,0.0,816.32,0
2011-06-27,2011,6,June,France,1,201.24,0.0,201.24,0
2011-06-27,2011,6,June,United Kingdom,58,15998.2,-191.9,15806.3,0
2011-06-28,2011,6,June,France,1,134.28,0.0,134.28,0
2011-06-28,2011,6,June,Netherlands,3,14028.46,0.0,14028.46,0
2011-06-28,2011,6,June,United Kingdom,79,20363.13,-895.56,19467.57,0
2011-06-29,2011,6,June,Belgium,1,0.0,-1.65,-1.65,0
2011-06-29,2011,6,June,EIRE,3,3738.99,0.0,3738.99,0
